531602; 0
531902; 0
532202; 0
532502; 0
532802; 1
533102; 0
533402; 1
533702; 0
534002; 0
534302; 1
534602; 0
534902; 0
535202; 0
535502; 0
535802; 0
536102; 1
536402; 1
536702; 0
537002; 1
537302; 0
537602; 0
537902; 0
538202; 1
538502; 1
538802; 0
539102; 1
539402; 1
539702; 0
540002; 0
540302; 0
540602; 0
540902; 0
541202; 0
541502; 0
541802; 0
542102; 0
542402; 0
542702; 0
543002; 0
543302; 0
543602; 0
543902; 0
544202; 1
544502; 1
544802; 0
545102; 1
545402; 0
545702; 0
546002; 0
546302; 0
546602; 1
546902; 0
547202; 0
547502; 0
547802; 0
548102; 1
548402; 1
548702; 0
549002; 1
549302; 0
549602; 0
549902; 0
550202; 0
550502; 1
550802; 0
551102; 0
551402; 0
551702; 0
552002; 0
552302; 0
552602; 1
552902; 0
553202; 0
553502; 0
553802; 0
554102; 0
554402; 0
554702; 0
555002; 0
555302; 0
555602; 1
555902; 0
556202; 0
556502; 0
556802; 1
557102; 0
557402; 0
557702; 1
558002; 0
558302; 0
558602; 0
558902; 0
559202; 0
559502; 0
559802; 0
560102; 0
560402; 0
560702; 0
561002; 0
561302; 0
561602; 0
561902; 0
562202; 0
562502; 0
562802; 0
563102; 0
563402; 0
563702; 0
564002; 0
564302; 0
564602; 0
564902; 0
565202; 0
565502; 1
565802; 0
566102; 0
566402; 0
566702; 0
567002; 0
567302; 0
567602; 1
567902; 0
568202; 0
568502; 0
568802; 0
569102; 0
569402; 0
569702; 0
570002; 1
570302; 0
570602; 0
570902; 1
571202; 0
571502; 0
571802; 0
572102; 0
572402; 0
572702; 0
573002; 0
573302; 0
573602; 0
573902; 0
574202; 2
574502; 0
574802; 0
575102; 0
575402; 1
575702; 0
576002; 0
576302; 0
576602; 0
576902; 0
577202; 0
577502; 1
577802; 0
578102; 1
578402; 0
578702; 0
579002; 0
579302; 0
579602; 1
579902; 0
580202; 1
580502; 0
580802; 0
581102; 0
581402; 0
581702; 0
582002; 0
582302; 0
582602; 0
582902; 0
583202; 0
583502; 0
583802; 0
584102; 0
584402; 1
584702; 1
585002; 1
585302; 0
585602; 1
585902; 0
586202; 1
586502; 0
586802; 0
587102; 0
587402; 0
587702; 0
588002; 0
588302; 1
588602; 0
588902; 0
589202; 0
589502; 0
589802; 0
590102; 0
590402; 0
590702; 0
591002; 0
591302; 0
591602; 0
591902; 1
592202; 0
592502; 0
592802; 0
593102; 1
593402; 1
593702; 1
594002; 1
594302; 0
594602; 0
594902; 0
595202; 0
595502; 0
595802; 1
596102; 0
596402; 0
596702; 0
597002; 0
597302; 1
597602; 0
597902; 0
598202; 0
598502; 0
598802; 0
599102; 0
599402; 0
599702; 0
600002; 0
